258,9458,8094,5385,6901,2666,2063,6555,7329,1226,1922
259,2199,782,181,156,4036,7004,298,5693,7638,1690
260,9093,7953,7538,8434,11820,6879,7175,1317,5817,1670
261,2351,6915,2324,3879,11792,2843,11543,5432,5630,5023
262,2698,7315,4393,5156,11101,5626,5436,5249,9371,1046
263,9948,4064,843,358,2666,12257,9813,612,9230,8102
264,8651,11589,693,8901,5114,10364,771,11748,7986,4160
265,2601,2233,8742,542,171,1242,9810,8146,6179,10935
266,2156,4384,5784,4562,9720,1163,6784,3317,4272,9827
267,11135,11091,9415,10588,7719,11221,911,1979,5205,5104
268,6878,257,4053,11773,2405,8254,8661,2094,9437,3229
269,6784,562,3571,1654,10972,9162,6215,3539,3715,4497
270,6784,442,9656,12159,2874,10359,4904,10435,7731,436
271,6810,4429,2386,11969,827,1127,2071,9191,7641,2711
272,2601,4722,6529,9458,8020,3602,3094,12195,217,7982
273,11332,12018,9173,6659,6045,3329,10933,797,4014,5319
274,5039,10907,2529,1486,8143,2567,9329,790,6095,11039
275,5895,5918,5865,1380,3461,11759,11907,826,2269,11829
276,1092,4081,574,11969,3650,2219,10581,3734,2728,633
277,9315,6912,3326,1856,10691,6130,2142,11929,4947,1819
278,8401,2489,11553,8690,10031,2621,9340,6946,2725,2872
279,1016,7681,7301,10325,1911,7657,2371,8554,9303,6440
280,9485,7371,6013,9874,10410,4681,11071,12246,11820,6392
281,2911,4438,1146,11887,6789,355,3268,4023,12148,9947
282,4629,5455,5652,6029,6002,1584,6461,10015,11018,3898
283,210,1317,303,10628,8113,6268,5482,11221,469,11556
